file_x,file_y,decision,dist_l2,y,y_pred
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10200449/2fdda3cc7cd98d10c1778100233fb80e7bec9064.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10200449/9345d688d43f8794d07426e0d31b0ef41ad53a70.jpg_align.jpg",Yes,1.3281,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10303010/1909152846,1886801512_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10303010/72f082025aafa40fe5a3b89bab64034f78f0190a.jpg_align.jpg",Yes,1.2561,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/760870239,4261138724_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/4106044038,4276373209_align.jpg",Yes,1.27,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/3892045035,3198068293_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/b29f828283f68ddc6d811936.jpg_align.jpg",Yes,0.9819,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/2578883046,2149843994_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/450506380,178474371_align.jpg",Yes,0.9806,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/2490351631,1396670874_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/1387711850,4120195970_align.jpg",Yes,0.8594,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/1717905252,3464191528_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/1047052928,1755562692_align.jpg",Yes,1.1109,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526946/1250759931,2368805668_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526946/547220307,1029624084_align.jpg",Yes,1.3628,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/856479237,1162976725_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/890733126,1621230563_align.jpg",Yes,1.1088,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/1563308220,2218272118_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/2331946442,3178374030_align.jpg",Yes,0.913,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/2138135688,3009143968_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/1877384181,3394963964_align.jpg",Yes,0.7182,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/faacb5649ce03993f6365437.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/3538488106,4215283612_align.jpg",Yes,0.8196,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270904/9252ae7e5669d3650dd7daec.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270904/60088466,1329140783_align.jpg",Yes,1.342,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364866/3701567395,1178168901_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364866/3391225217,1924792639_align.jpg",Yes,0.7263,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/762107710,930559275_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/03087bf40ad162d917e268f910dfa9ec8b13cdc3.jpg_align.jpg",Yes,1.3343,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/dbf554ed68c53efbb21cb143.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/1312925978,1492999659_align.jpg",Yes,1.2789,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/1565889751,1582037005_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/3261727480,512326197_align.jpg",Yes,0.8927,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312675/289234382,1612078818_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312675/1376838204,2574904011_align.jpg",Yes,1.01,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10563048/639147727,2255063486_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10563048/1162500759,3365166325_align.jpg",Yes,0.8615,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/3270572649,2442444617_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/91369550,2213055015_align.jpg",Yes,1.4835,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/2076680500,3395948669_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/1565889751,1582037005_align.jpg",Yes,1.3212,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298001/4176674294,1043601436_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298001/1433009990,313209142_align.jpg",Yes,1.4011,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/b9d8b701e76030491d95839d.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/3963329310,3233757174_align.jpg",Yes,1.23,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/1028521298,188275969_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/3688985093,1705019987_align.jpg",Yes,1.1996,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/3331997675,1519766968_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/3823683816,1250249518_align.jpg",Yes,0.5963,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390944/1141878034,1954757551_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390944/1419782097,106648796_align.jpg",Yes,0.7134,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/2800594407,2187187344_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/a71ea8d3fd1f4134e1170d9b241f95cad1c85e36.jpg_align.jpg",Yes,1.2347,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/395516744,2170247141_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/2942423102,2252977980_align.jpg",Yes,0.8268,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/1008479891,1010156710_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/820183534,4012526960_align.jpg",Yes,1.2251,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10405240/1425139832,328626671_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10405240/1281048560,2299355270_align.jpg",Yes,1.3404,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10351752/250723937,3354857778_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10351752/1019610074,489118199_align.jpg",Yes,1.0284,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/1092156868,2884652589_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/2108586049,1692666743_align.jpg",Yes,1.4641,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/3017274786,823871379_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/693739436,1137300591_align.jpg",Yes,0.9325,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/886749735,2095670184_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/3613417807,163825086_align.jpg",Yes,0.7474,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/1105097782,3468111009_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/3923944251,3792563704_align.jpg",Yes,1.2284,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/3896844269,1281440947_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/127697961,3432547964_align.jpg",Yes,0.976,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/3413180685,4245802530_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/2741565615,1919923986_align.jpg",Yes,1.0839,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175010/359b033b5bb5c9eafc115804d539b6003bf3b373.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175010/c75c10385343fbf24617fcc5b07eca8065388f19.jpg_align.jpg",Yes,0.8003,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526946/2212409850,2996367183_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526946/1118819290,397557544_align.jpg",Yes,0.9191,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10176365/3563738265,2261958811_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10176365/2900347964,4008554347_align.jpg",Yes,0.9372,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/2108586049,1692666743_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/1805080066,619478047_align.jpg",Yes,1.4577,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526946/871465244,2084146387_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526946/1118819290,397557544_align.jpg",Yes,0.7663,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/2741123735,679241922_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/1002268797,2319097745_align.jpg",Yes,1.4234,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298001/1504131769,1164777980_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298001/3697151112,1929966080_align.jpg",Yes,1.0053,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510276/710079159,2478549838_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510276/2197197092,383268177_align.jpg",Yes,0.735,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10564014/1056304215,1064352661_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10564014/4000053028,496556724_align.jpg",Yes,1.2016,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10319375/810a19d8bc3eb1356728d74ba31ea8d3fc1f4456.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10319375/e61190ef76c6a7efa76e83b8f8faaf51f2de66e7.jpg_align.jpg",Yes,0.6898,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175010/4115442303,2753280236_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175010/2468085014,1701973540_align.jpg",Yes,1.3336,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175010/1247437811,1228875884_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175010/3830088058,3912012684_align.jpg",Yes,1.1983,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/1910420171,3326067301_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/2997541550,1328899281_align.jpg",Yes,0.6739,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10445404/3604461619,3389225572_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10445404/914619833,2923459719_align.jpg",Yes,1.2893,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/1778728289,4217353532_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/2387005650,3763590525_align.jpg",Yes,0.9324,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/1143523982,4219326463_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/132021479,67874136_align.jpg",Yes,0.777,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10268622/2518440346,691016598_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10268622/543650322,2670641623_align.jpg",Yes,0.8072,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/4224541058,1195223423_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/2396624875,4197788685_align.jpg",Yes,1.2289,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/2743483919,3033980502_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/472080484,4002831927_align.jpg",Yes,0.4503,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/2101943193,3024496063_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/2224703170,3135724707_align.jpg",Yes,0.6476,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/b151f8198618367aafeddeff2a738bd4b31ce5a8.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/4256064934,1548060014_align.jpg",Yes,1.0548,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/143069574,2871827132_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/3862392823,2156683500_align.jpg",Yes,1.0166,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340496/3144887439,1547398287_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340496/845965239,2606061514_align.jpg",Yes,1.3359,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/1079043661,3293538370_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/856754473,2541484767_align.jpg",Yes,1.3201,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/501871959,999181452_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/1566895267,3055783779_align.jpg",Yes,1.0555,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10301167/3245080460,1831028688_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10301167/3057313120,2901070669_align.jpg",Yes,0.3134,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/1478937016,1346797302_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/3000316955,2759229101_align.jpg",Yes,0.9028,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10564014/787831025,2002314452_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10564014/3074590882,2809358832_align.jpg",Yes,1.051,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387504/4276808632,3713498017_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387504/4062972770,605095322_align.jpg",Yes,1.1021,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/2567103730,3380670948_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/3051878969,3542000966_align.jpg",Yes,0.6504,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10405240/5bafa40f4bfbfbed5322f88978f0f736aec31fc9.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10405240/2683580683,3082287133_align.jpg",Yes,1.1747,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391912/1011728970,877772537_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391912/3447969821,3626273201_align.jpg",Yes,1.2357,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/652651994,1619660347_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/1372713110,895597102_align.jpg",Yes,0.9326,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/38dbb6fd5266d016d1a3ae65972bd40734fa35c0.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/34fae6cd7b899e51ef3a0a5942a7d933c9950dc2.jpg_align.jpg",Yes,1.155,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10200449/6f061d950a7b0208bd6f512f63d9f2d3562cc85e.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10200449/7e3e6709c93d70cf4accd2c3f9dcd100bba12bcd.jpg_align.jpg",Yes,1.3577,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/3803634349,2396462866_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/0ff41bd5ad6eddc4804487b639dbb6fd536633df.jpg_align.jpg",Yes,0.6303,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/adee30ddd5e691928d1029d3.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/2539047745,3556509688_align.jpg",Yes,1.3985,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10358243/3887776462,3821378987_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10358243/1025659223,2379995252_align.jpg",Yes,0.9419,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/1033396108,929053704_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/38403f3fc42496a754e723d3.jpg_align.jpg",Yes,0.9813,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/1822354647,3124844721_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/3029022633,398153440_align.jpg",Yes,0.9275,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/2105572063,2891863382_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/3893482777,1743800438_align.jpg",Yes,1.0923,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/3750085940,2909268990_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/2154403661,3615026523_align.jpg",Yes,0.8768,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/3390215436,999870353_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/837200836,891951860_align.jpg",Yes,1.0262,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/3892045035,3198068293_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/8605f5f8ece2106cd8f9fd37.jpg_align.jpg",Yes,1.1895,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/2318980249,222897740_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/3035613228,676568158_align.jpg",Yes,0.5347,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10445404/4025654003,2588388827_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10445404/3932473221,263918482_align.jpg",Yes,1.3736,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/1595785930,1142244193_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/3134859040,966543350_align.jpg",Yes,0.6399,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390684/4222312888,4193350556_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390684/3483946261,3397145661_align.jpg",Yes,1.3684,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/1134448705,2621914313_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/1805962966,3163307737_align.jpg",Yes,1.2826,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/2345477869,1006515054_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/310481682,1119053366_align.jpg",Yes,0.8678,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10405240/3ac79f3df8dcd1000391c7d7728b4710b9122f32.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10405240/1945593885,952494406_align.jpg",Yes,1.1579,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/1521305224,881481796_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/1125246520,3290498425_align.jpg",Yes,0.9013,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/3900965641,4002063944_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/879685522,1695175941_align.jpg",Yes,0.9907,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/1196271098,4082325950_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/1022639238,19009536_align.jpg",Yes,1.2461,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10319375/3801213fb80e7bec2febc9162a2eb9389b506b10.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10319375/964b2e4e7dfadf82d0c86a0a.jpg_align.jpg",Yes,1.1538,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390944/2188413357,3994415154_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390944/2846244164,3879953950_align.jpg",Yes,1.1814,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10351752/1308742193,4062583536_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10351752/2172287586,1960925061_align.jpg",Yes,1.1928,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/3133458107,2717550645_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/1348434614,1848462061_align.jpg",Yes,0.8344,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10271044/1540890148,4093513037_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10271044/1169798680,2882001488_align.jpg",Yes,1.0388,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10176365/3496599720,769460306_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10176365/106968042,568711439_align.jpg",Yes,0.9677,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387504/1386679044,3350816882_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387504/4062972770,605095322_align.jpg",Yes,1.0893,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/3914303867,424227737_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/1759259733,1178649845_align.jpg",Yes,1.0216,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10445404/3604461619,3389225572_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10445404/890738856,2841996323_align.jpg",Yes,0.6383,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/1552056721,2460495894_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/898598227,1469908592_align.jpg",Yes,1.0045,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/586877023,621605185_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/795223160,3832314602_align.jpg",Yes,0.7879,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/400333547,4207825432_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/2247023751,549305593_align.jpg",Yes,1.2154,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/738352961,3781930375_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/1817292765,640116941_align.jpg",Yes,0.9511,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526946/4279959657,1196258936_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526946/2877807867,4020201553_align.jpg",Yes,1.0955,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/9213b07eca8065386a1b93a897dda144ac348293.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/9c16fdfaaf51f3def5efdcdf94eef01f3a29792f.jpg_align.jpg",Yes,0.623,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/2368059345,429904596_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/211285650,2338089044_align.jpg",Yes,0.6745,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/385383329,3698376464_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/1310804145,215250018_align.jpg",Yes,1.1339,1,No
