file_x,file_y,decision,dist_l2,y
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/2378373718,942153966_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/3048536897,3212557985_align.jpg",Yes,0.8768,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/2938065797,4213605299_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/2860174408,2756081681_align.jpg",Yes,1.2546,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/4189488893,1668025896_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/2232697030,3848610863_align.jpg",Yes,1.0745,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/4013178474,2586872563_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/823332835,1624907719_align.jpg",Yes,1.3136,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/2495836371,1950648130_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/45440048,1960453374_align.jpg",Yes,1.0836,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/2983048794,1215036238_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/2536444,3383329675_align.jpg",Yes,0.7959,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/3219446190,2191674857_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/2103978038,2579202253_align.jpg",Yes,0.8749,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/1063180483,2357515504_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/1032927150,1561764270_align.jpg",Yes,0.9468,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/1137662188,753222079_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/4094709854,1385320944_align.jpg",Yes,0.7084,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/4121159163,3663838600_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/3151117672,4279229410_align.jpg",Yes,1.2464,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/3152504432,1368836583_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/faedab64034f78f032019e0c79310a55b2191cc2.jpg_align.jpg",Yes,0.7996,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/148669131,1773717440_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/3534216067,1094881687_align.jpg",Yes,1.0739,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10334920/1901968703,624707464_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10334920/2992834776,2670468868_align.jpg",Yes,1.0873,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/3032697758,233788382_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/2921339298,2629517543_align.jpg",Yes,0.6179,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/838ba61ea8d3fd1fc8f3bddd304e251f94ca5f5a.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/4b90f603738da977e4da99ccb051f8198718e364.jpg_align.jpg",Yes,0.7114,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/2461420347,1720043080_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/280933508,2898273384_align.jpg",Yes,1.2272,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/8056229,964421511_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/3691131372,2223600149_align.jpg",Yes,0.772,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/258349267,1902190631_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/284056051,573680490_align.jpg",Yes,0.4294,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/2758367002,2304318257_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/2838625950,1086660765_align.jpg",Yes,1.1398,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/146660953,812151452_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/1067668730,189775369_align.jpg",Yes,0.4057,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/1891955387,2164406170_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/440860548,1641671129_align.jpg",Yes,0.8469,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/103721229,1803309078_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/4269244338,1212643877_align.jpg",Yes,1.1672,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/b999a9014c086e066e53ad9307087bf40bd1cb6b.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/7e7f7909758d9d843ac76359.jpg_align.jpg",Yes,1.1589,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/1578068016,2207808975_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/3244410595,2933208339_align.jpg",Yes,0.6821,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/1497387127,2061774290_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/2057009692,3169472023_align.jpg",Yes,1.2801,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133303/3048013621,2468497922_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133303/421493330,1956037247_align.jpg",Yes,0.8087,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/1867880613,1780226173_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/1078053655,1866230329_align.jpg",Yes,1.3335,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/1494489137,88959065_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/130402913,2365083871_align.jpg",Yes,1.0658,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/b21c8701a18b87d6af7912b3060828381f30fd67.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/96dda144ad345982537c5c3e0df431adcaef84ac.jpg_align.jpg",Yes,1.2364,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263371/3935274970,4078047740_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263371/3267633531,199282976_align.jpg",Yes,1.0341,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/1215332137,3625163581_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/1908566284,2127649989_align.jpg",Yes,1.2244,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/4059400226,3782953125_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/1048760867,4196084894_align.jpg",Yes,1.1104,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/64313674,3572947563_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/344538177,3931435409_align.jpg",Yes,1.4544,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/3367724583,1535302718_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/1647954892,2097854163_align.jpg",Yes,0.7054,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/1289528546,1062483904_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/4112679342,4202485444_align.jpg",Yes,0.9955,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/3019150755,2115885992_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/1028000265,1801589422_align.jpg",Yes,0.774,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/2283393978,4270680944_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/2657039722,232036681_align.jpg",Yes,1.1841,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/2215371480,729590918_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/1024733756,1713451689_align.jpg",Yes,0.9894,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/2780096213,1196215464_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/1033113951,3038294078_align.jpg",Yes,1.532,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10404871/2437549441,3057654472_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10404871/4228001606,2665623521_align.jpg",Yes,0.798,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/1280647758,1927459629_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/4203770826,2724196674_align.jpg",Yes,0.8719,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/83601607,2950528060_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/1e30e924b899a901be2345d11d950a7b0308f5c7.jpg_align.jpg",Yes,1.0153,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/3570678141,95175781_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/4088897841,3704399750_align.jpg",Yes,0.8541,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/960081399,2600841967_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/452721994,1349104640_align.jpg",Yes,1.4903,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/568453233,3055109218_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/4075890a3495b85394ca6b0c.jpg_align.jpg",Yes,1.0159,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133303/93523410,4240315410_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133303/2629620448,2585792110_align.jpg",Yes,0.9494,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/1522726895,1469952482_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/1084830955,317354643_align.jpg",Yes,1.1821,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/482227395,2524945307_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/4121159163,3663838600_align.jpg",Yes,1.2796,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/2002505620,1764207410_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/2648030047,314141745_align.jpg",Yes,1.2736,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/94419073,3608075597_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/2773470611,2357703230_align.jpg",Yes,0.9822,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208177/3109096726,2892366050_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208177/949276448,2164293130_align.jpg",Yes,1.4656,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/2365540503,3386709191_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/1535042508,890705428_align.jpg",Yes,1.2381,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/257351269,2220508670_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/2054216433,4143126289_align.jpg",Yes,0.8243,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/903378013,67980321_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/3929287218,2819063564_align.jpg",Yes,0.9541,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/1786979071,2726139733_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/1231559985,3764121743_align.jpg",Yes,0.8774,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/4002956860,3082134253_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/3529618630,530656442_align.jpg",Yes,0.9101,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/1650580087,336928279_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/258349267,1902190631_align.jpg",Yes,1.2458,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/2284366564,1299306157_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1083027883,641047743_align.jpg",Yes,0.8124,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10559275/14ce36d3d539b6005473d77ee950352ac75cb7be.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10559275/d62a6059252dd42a4d90d962033b5bb5c8eab85a.jpg_align.jpg",Yes,1.3548,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/33484241,3093489789_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/281675691,2800256901_align.jpg",Yes,0.7081,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/2401844966,1513576588_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/3390831771,3542226533_align.jpg",Yes,1.0054,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/3031892815,642903171_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/3160156489,3553308949_align.jpg",Yes,0.8168,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/1557743404,199967679_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/379213360,2357799780_align.jpg",Yes,0.6748,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10397356/574e9258d109b3deb059abfeccbf6c81810a4c45.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10397356/6f061d950a7b02088d8f26a962d9f2d3572cc830.jpg_align.jpg",Yes,0.7405,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/34bbf8cd9938731a0eb3455a.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/3258617363,3562458936_align.jpg",Yes,0.9611,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/3411811475,2303118184_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/2365540503,3386709191_align.jpg",Yes,0.8086,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/481674251,3412450386_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/2922023536,636421327_align.jpg",Yes,1.1333,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/2460050309,1752462004_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/4269244338,1212643877_align.jpg",Yes,1.1721,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/3038739725,3554693686_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/1128928148,264040029_align.jpg",Yes,1.0479,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/3662105614,647458731_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/696774669,1959349052_align.jpg",Yes,1.1304,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/2420322008,900322569_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/78310a55b319ebc40f39001b8326cffc1f1716ea.jpg_align.jpg",Yes,0.5435,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/0e655ca7ead769c2d0435818.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/e1bf87255e29ff3734a80fd5.jpg_align.jpg",Yes,0.973,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/708462900,850046297_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/4064597135,3510631146_align.jpg",Yes,1.1418,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/3804007532,2202443005_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/2605822732,1257258898_align.jpg",Yes,0.7008,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312705/3358703281,588024582_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312705/614537582,191030417_align.jpg",Yes,0.7001,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/3642937438,2956102722_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/1829213424,2714990922_align.jpg",Yes,1.0622,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10553492/2566479368,420725937_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10553492/2647362146,146131677_align.jpg",Yes,0.5174,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/257351269,2220508670_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/3388950150,1496976449_align.jpg",Yes,0.8715,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/1032927150,1561764270_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/2268020267,2580797197_align.jpg",Yes,1.3208,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/3352390074,262262333_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/443734564,2338164468_align.jpg",Yes,1.0501,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/621425099,2283141519_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/3570678141,95175781_align.jpg",Yes,1.4164,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/4141353909,2049681985_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/590061586,1121510713_align.jpg",Yes,0.7047,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10553492/3217236187,1804833238_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10553492/1005753734,1374704531_align.jpg",Yes,1.3249,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10407812/3040581641,1701028506_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10407812/2054027848,2558110742_align.jpg",Yes,0.7683,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/3888950269,713817135_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/2660043508,2037976292_align.jpg",Yes,1.2637,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/3186414201,3721099184_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/2371552103,1685100694_align.jpg",Yes,1.1783,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/3375025922,1445890630_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/577069772,4010680817_align.jpg",Yes,0.7294,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/83601607,2950528060_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/b8014a90f603738d458323ddb31bb051f919ec00.jpg_align.jpg",Yes,1.1214,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/2100739180,213238294_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/1289932798,2681355659_align.jpg",Yes,0.9409,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1135672863,2614210263_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1900676676,2109946768_align.jpg",Yes,0.7156,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/3277096434,187853734_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/2584765931,271700430_align.jpg",Yes,1.4772,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/2452973602,3527963613_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/1299003988,2047506295_align.jpg",Yes,1.1816,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/2986392909,541700704_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/840842740,2077290536_align.jpg",Yes,1.1624,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/1235868195,1207465465_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/217798474,912594752_align.jpg",Yes,0.9314,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/419869824,1974237798_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/1609183104,3893207913_align.jpg",Yes,1.2797,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/1626359772,3548007529_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/0fb505d5f67bbb8851da4bc6.jpg_align.jpg",Yes,1.2434,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/1066897904,2733160998_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/2176433499,1265489944_align.jpg",Yes,0.9133,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/cdfe7281b26a7d97bc3e1e94.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/7e7f7909758d9d843ac76359.jpg_align.jpg",Yes,0.4664,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366100/1868172464,3868957615_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366100/3830199871,1579392565_align.jpg",Yes,1.179,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/1223393552,1929721101_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/9d82d158ccbf6c81afbb6ce8ba3eb13533fa4025.jpg_align.jpg",Yes,1.0859,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/680743119,1355543063_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1579746364,47267782_align.jpg",Yes,0.561,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/500510145,271550333_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/2200379089,2588745809_align.jpg",Yes,1.3872,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/3595106518,4072879133_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/2765881067,249995246_align.jpg",Yes,1.1266,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366100/3478424209,2418387344_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366100/1491061361,1478870976_align.jpg",Yes,1.1078,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/3570678141,95175781_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/581717236,566922745_align.jpg",Yes,1.2738,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/234750592,2682771057_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/4095377979,4065512778_align.jpg",Yes,0.8456,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/808306608,3195552152_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/2939066969,133364706_align.jpg",Yes,1.2891,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/1080058226,62533868_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/2310564751,1123849960_align.jpg",Yes,1.2049,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/3381576273,3391930580_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/0fb505d5f67bbb8851da4bc6.jpg_align.jpg",Yes,0.8344,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/627530545,2147980422_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/1908940391,617130072_align.jpg",Yes,0.6463,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/3006611371,1757572628_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/3017266468,2119074241_align.jpg",Yes,1.2259,1
