file_x,file_y,decision,dist_l2,y,y_pred,y_pred_final,dist_l2_scaled
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0011.jpg,../Data/lfw_crop/Nicole_Kidman/Nicole_Kidman_0007.jpg,No,1.3772,0,No,No,-1.3772
../Data/lfw_crop/Naomi_Watts/Naomi_Watts_0018.jpg,../Data/lfw_crop/Angela_Bassett/Angela_Bassett_0004.jpg,No,1.404,0,No,No,-1.404
../Data/lfw_crop/William_Donaldson/William_Donaldson_0006.jpg,../Data/lfw_crop/Brian_Cook/Brian_Cook_0001.jpg,No,1.4988,0,No,No,-1.4988
../Data/lfw_crop/Chan_Gailey/Chan_Gailey_0001.jpg,../Data/lfw_crop/Krishna_Bhadur_Mahara/Krishna_Bhadur_Mahara_0001.jpg,No,1.4513,0,No,No,-1.4513
../Data/lfw_crop/Clara_Harris/Clara_Harris_0004.jpg,../Data/lfw_crop/Micky_Arison/Micky_Arison_0001.jpg,No,1.6058,0,No,No,-1.6058
../Data/lfw_crop/Rene_Antonio_Leon_Rodriguez/Rene_Antonio_Leon_Rodriguez_0001.jpg,../Data/lfw_crop/Suzanne_Torrance/Suzanne_Torrance_0001.jpg,No,1.2943,0,No,No,-1.2943
../Data/lfw_crop/Nicole_Kidman/Nicole_Kidman_0015.jpg,../Data/lfw_crop/Cabas/Cabas_0001.jpg,No,1.3696,0,No,No,-1.3696
../Data/lfw_crop/Al_Cardenas/Al_Cardenas_0001.jpg,../Data/lfw_crop/Robert_F_Kennedy_Jr/Robert_F_Kennedy_Jr_0001.jpg,No,1.432,0,No,No,-1.432
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0056.jpg,../Data/lfw_crop/Silvio_Fernandez/Silvio_Fernandez_0002.jpg,No,1.4239,0,No,No,-1.4239
../Data/lfw_crop/Diana_Munz/Diana_Munz_0001.jpg,../Data/lfw_crop/Donald_Anderson/Donald_Anderson_0001.jpg,No,1.4306,0,No,No,-1.4306
../Data/lfw_crop/Howard_Dean/Howard_Dean_0008.jpg,../Data/lfw_crop/Edward_Arsenault/Edward_Arsenault_0001.jpg,No,1.3717,0,No,No,-1.3717
../Data/lfw_crop/Serena_Williams/Serena_Williams_0005.jpg,../Data/lfw_crop/Steven_Van_Zandt/Steven_Van_Zandt_0001.jpg,No,1.4418,0,No,No,-1.4418
../Data/lfw_crop/Serena_Williams/Serena_Williams_0031.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0019.jpg,No,1.4635,0,No,No,-1.4635
../Data/lfw_crop/Rubens_Barrichello/Rubens_Barrichello_0011.jpg,../Data/lfw_crop/Don_Lake/Don_Lake_0001.jpg,No,0.8965,0,Yes,No,-0.8965
../Data/lfw_crop/Alina_Kabaeva/Alina_Kabaeva_0001.jpg,../Data/lfw_crop/James_Dingemans/James_Dingemans_0001.jpg,No,1.3799,0,No,No,-1.3799
../Data/lfw_crop/Serena_Williams/Serena_Williams_0045.jpg,../Data/lfw_crop/Kristy_Curry/Kristy_Curry_0001.jpg,No,1.2589,0,No,No,-1.2589
../Data/lfw_crop/John_McCain/John_McCain_0006.jpg,../Data/lfw_crop/Gene_Robinson/Gene_Robinson_0001.jpg,No,1.323,0,No,No,-1.323
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0002.jpg,../Data/lfw_crop/Jonathan_Byrd/Jonathan_Byrd_0001.jpg,No,1.353,0,No,No,-1.353
../Data/lfw_crop/Pervez_Musharraf/Pervez_Musharraf_0013.jpg,../Data/lfw_crop/Doris_Roberts/Doris_Roberts_0002.jpg,No,1.2565,0,No,No,-1.2565
../Data/lfw_crop/Brian_Cook/Brian_Cook_0001.jpg,../Data/lfw_crop/Federico_Castelan_Sayre/Federico_Castelan_Sayre_0001.jpg,No,1.4349,0,No,No,-1.4349
../Data/lfw_crop/Franz_Muentefering/Franz_Muentefering_0002.jpg,../Data/lfw_crop/Ozzy_Osbourne/Ozzy_Osbourne_0002.jpg,No,1.4122,0,No,No,-1.4122
../Data/lfw_crop/Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_0005.jpg,../Data/lfw_crop/Astou_Ndiaye-Diatta/Astou_Ndiaye-Diatta_0001.jpg,No,1.2817,0,No,No,-1.2817
../Data/lfw_crop/Felipe_Fernandez/Felipe_Fernandez_0001.jpg,../Data/lfw_crop/Mark_Bellhorn/Mark_Bellhorn_0001.jpg,No,1.4132,0,No,No,-1.4132
../Data/lfw_crop/Marco_Irizarry/Marco_Irizarry_0001.jpg,../Data/lfw_crop/McGuire_Gibson/McGuire_Gibson_0001.jpg,No,1.2856,0,No,No,-1.2856
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0048.jpg,../Data/lfw_crop/Hisashi_Owada/Hisashi_Owada_0001.jpg,No,1.4165,0,No,No,-1.4165
../Data/lfw_crop/Serena_Williams/Serena_Williams_0016.jpg,../Data/lfw_crop/Sushma_Swaraj/Sushma_Swaraj_0001.jpg,No,1.4735,0,No,No,-1.4735
../Data/lfw_crop/Alan_Greenspan/Alan_Greenspan_0001.jpg,../Data/lfw_crop/Steven_Craig/Steven_Craig_0001.jpg,No,1.5077,0,No,No,-1.5077
../Data/lfw_crop/Jens_Lehmann/Jens_Lehmann_0001.jpg,../Data/lfw_crop/Koichi_Haraguchi/Koichi_Haraguchi_0001.jpg,No,1.4036,0,No,No,-1.4036
../Data/lfw_crop/Carly_Fiorina/Carly_Fiorina_0002.jpg,../Data/lfw_crop/Jeanne_Moreau/Jeanne_Moreau_0002.jpg,No,1.2956,0,No,No,-1.2956
../Data/lfw_crop/Ari_Fleischer/Ari_Fleischer_0013.jpg,../Data/lfw_crop/Yasar_Yakis/Yasar_Yakis_0003.jpg,No,1.3331,0,No,No,-1.3331
../Data/lfw_crop/Saddam_Hussein/Saddam_Hussein_0019.jpg,../Data/lfw_crop/Ali_Naimi/Ali_Naimi_0008.jpg,No,1.2881,0,No,No,-1.2881
../Data/lfw_crop/Patrick_Kron/Patrick_Kron_0001.jpg,../Data/lfw_crop/Pierre_Lacroix/Pierre_Lacroix_0001.jpg,No,1.2909,0,No,No,-1.2909
../Data/lfw_crop/Dave_Ragone/Dave_Ragone_0001.jpg,../Data/lfw_crop/Steven_Van_Zandt/Steven_Van_Zandt_0001.jpg,No,1.3976,0,No,No,-1.3976
../Data/lfw_crop/Angelina_Jolie/Angelina_Jolie_0006.jpg,../Data/lfw_crop/Al_Sharpton/Al_Sharpton_0007.jpg,No,1.5183,0,No,No,-1.5183
../Data/lfw_crop/Mark_Gottfried/Mark_Gottfried_0002.jpg,../Data/lfw_crop/Mike_Cunning/Mike_Cunning_0001.jpg,No,1.2739,0,No,No,-1.2739
../Data/lfw_crop/Jay_Garner/Jay_Garner_0001.jpg,../Data/lfw_crop/Angela_Lansbury/Angela_Lansbury_0001.jpg,No,1.3385,0,No,No,-1.3385
../Data/lfw_crop/David_Nalbandian/David_Nalbandian_0006.jpg,../Data/lfw_crop/Matthew_Ouimet/Matthew_Ouimet_0001.jpg,No,1.0437,0,Yes,No,-1.0437
../Data/lfw_crop/Ari_Fleischer/Ari_Fleischer_0013.jpg,../Data/lfw_crop/Steve_Ballmer/Steve_Ballmer_0002.jpg,No,1.289,0,No,No,-1.289
../Data/lfw_crop/Alfonso_Soriano/Alfonso_Soriano_0001.jpg,../Data/lfw_crop/Pauline_Phillips/Pauline_Phillips_0001.jpg,No,1.5449,0,No,No,-1.5449
../Data/lfw_crop/Susilo_Bambang_Yudhoyono/Susilo_Bambang_Yudhoyono_0002.jpg,../Data/lfw_crop/Marie-Reine_Le_Gougne/Marie-Reine_Le_Gougne_0001.jpg,No,1.5128,0,No,No,-1.5128
../Data/lfw_crop/Rubens_Barrichello/Rubens_Barrichello_0007.jpg,../Data/lfw_crop/Samira_Makhmalbaf/Samira_Makhmalbaf_0001.jpg,No,1.4064,0,No,No,-1.4064
../Data/lfw_crop/Saddam_Hussein/Saddam_Hussein_0008.jpg,../Data/lfw_crop/Sandra_Banning/Sandra_Banning_0001.jpg,No,0.6575,0,Yes,No,-0.6575
../Data/lfw_crop/Howard_Dean/Howard_Dean_0003.jpg,../Data/lfw_crop/Chanda_Rubin/Chanda_Rubin_0001.jpg,No,1.2726,0,No,No,-1.2726
../Data/lfw_crop/Norah_Jones/Norah_Jones_0005.jpg,../Data/lfw_crop/Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_0002.jpg,No,1.2872,0,No,No,-1.2872
../Data/lfw_crop/Brian_Meadors/Brian_Meadors_0001.jpg,../Data/lfw_crop/Mike_Richter/Mike_Richter_0001.jpg,No,1.2242,0,No,No,-1.2242
../Data/lfw_crop/Barbara_Walters/Barbara_Walters_0002.jpg,../Data/lfw_crop/Fran_Drescher/Fran_Drescher_0001.jpg,No,1.6082,0,No,No,-1.6082
../Data/lfw_crop/Saddam_Hussein/Saddam_Hussein_0006.jpg,../Data/lfw_crop/Ferenc_Madl/Ferenc_Madl_0001.jpg,No,1.3407,0,No,No,-1.3407
../Data/lfw_crop/Jack_Straw/Jack_Straw_0002.jpg,../Data/lfw_crop/Greg_Kinnear/Greg_Kinnear_0001.jpg,No,1.0488,0,Yes,No,-1.0488
../Data/lfw_crop/Rubens_Barrichello/Rubens_Barrichello_0010.jpg,../Data/lfw_crop/Brennon_Leighton/Brennon_Leighton_0001.jpg,No,1.3628,0,No,No,-1.3628
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0004.jpg,../Data/lfw_crop/Regina_Ip/Regina_Ip_0001.jpg,No,1.257,0,No,No,-1.257
../Data/lfw_crop/Carson_Daly/Carson_Daly_0001.jpg,../Data/lfw_crop/Jonathan_Byrd/Jonathan_Byrd_0001.jpg,No,1.3529,0,No,No,-1.3529
../Data/lfw_crop/Ari_Fleischer/Ari_Fleischer_0010.jpg,../Data/lfw_crop/Rick_Perry/Rick_Perry_0004.jpg,No,1.5129,0,No,No,-1.5129
../Data/lfw_crop/Gregory_Peck/Gregory_Peck_0001.jpg,../Data/lfw_crop/Yoshiyuki_Kamei/Yoshiyuki_Kamei_0001.jpg,No,1.1692,0,No,No,-1.1692
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0005.jpg,../Data/lfw_crop/James_Hill/James_Hill_0001.jpg,No,1.2588,0,No,No,-1.2588
../Data/lfw_crop/Abdullah_al-Attiyah/Abdullah_al-Attiyah_0001.jpg,../Data/lfw_crop/Monte_Kiffin/Monte_Kiffin_0001.jpg,No,1.3181,0,No,No,-1.3181
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0025.jpg,../Data/lfw_crop/Lim_Dong-won/Lim_Dong-won_0001.jpg,No,1.3792,0,No,No,-1.3792
../Data/lfw_crop/Pervez_Musharraf/Pervez_Musharraf_0018.jpg,../Data/lfw_crop/Doris_Roberts/Doris_Roberts_0001.jpg,No,0.7743,0,Yes,No,-0.7743
../Data/lfw_crop/Jose_Serra/Jose_Serra_0001.jpg,../Data/lfw_crop/Abel_Aguilar/Abel_Aguilar_0001.jpg,No,1.2796,0,No,No,-1.2796
../Data/lfw_crop/Irina_Yatchenko/Irina_Yatchenko_0001.jpg,../Data/lfw_crop/Peter_Care/Peter_Care_0001.jpg,No,1.4553,0,No,No,-1.4553
../Data/lfw_crop/Angela_Bassett/Angela_Bassett_0001.jpg,../Data/lfw_crop/Maria_Simon/Maria_Simon_0001.jpg,No,1.2428,0,No,No,-1.2428
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0024.jpg,../Data/lfw_crop/Natalie_Maines/Natalie_Maines_0001.jpg,No,1.437,0,No,No,-1.437
../Data/lfw_crop/Norah_Jones/Norah_Jones_0004.jpg,../Data/lfw_crop/Richard_Dreyfuss/Richard_Dreyfuss_0001.jpg,No,1.1494,0,No,No,-1.1494
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0005.jpg,../Data/lfw_crop/Robert_Kocharian/Robert_Kocharian_0004.jpg,No,1.2129,0,No,No,-1.2129
../Data/lfw_crop/Barry_Collier/Barry_Collier_0001.jpg,../Data/lfw_crop/George_Plimpton/George_Plimpton_0001.jpg,No,1.3089,0,No,No,-1.3089
../Data/lfw_crop/Doris_Roberts/Doris_Roberts_0002.jpg,../Data/lfw_crop/John_Nash/John_Nash_0001.jpg,No,1.3532,0,No,No,-1.3532
../Data/lfw_crop/Naomi_Watts/Naomi_Watts_0022.jpg,../Data/lfw_crop/Kenny_Chesney/Kenny_Chesney_0001.jpg,No,1.0989,0,No,No,-1.0989
../Data/lfw_crop/Toni_Braxton/Toni_Braxton_0003.jpg,../Data/lfw_crop/Herbie_Hancock/Herbie_Hancock_0001.jpg,No,1.3076,0,No,No,-1.3076
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0055.jpg,../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0027.jpg,No,0.421,0,Yes,No,-0.421
../Data/lfw_crop/John_Negroponte/John_Negroponte_0019.jpg,../Data/lfw_crop/Jeff_Feldman/Jeff_Feldman_0001.jpg,No,1.3071,0,No,No,-1.3071
../Data/lfw_crop/Angela_Bassett/Angela_Bassett_0002.jpg,../Data/lfw_crop/Rick_Rickert/Rick_Rickert_0001.jpg,No,1.328,0,No,No,-1.328
../Data/lfw_crop/Laurence_Fishburne/Laurence_Fishburne_0001.jpg,../Data/lfw_crop/Mary_Maddux/Mary_Maddux_0001.jpg,No,1.3918,0,No,No,-1.3918
../Data/lfw_crop/Paradorn_Srichaphan/Paradorn_Srichaphan_0008.jpg,../Data/lfw_crop/Heinz_Feldmann/Heinz_Feldmann_0002.jpg,No,1.0086,0,Yes,No,-1.0086
../Data/lfw_crop/Howard_Dean/Howard_Dean_0006.jpg,../Data/lfw_crop/Rick_Perry/Rick_Perry_0001.jpg,No,1.3219,0,No,No,-1.3219
../Data/lfw_crop/Marcelo_Ebrard/Marcelo_Ebrard_0001.jpg,../Data/lfw_crop/Victoria_Beckham/Victoria_Beckham_0003.jpg,No,1.3821,0,No,No,-1.3821
../Data/lfw_crop/Carey_Lowell/Carey_Lowell_0001.jpg,../Data/lfw_crop/Joe_Cocker/Joe_Cocker_0001.jpg,No,1.3774,0,No,No,-1.3774
../Data/lfw_crop/Javier_Solana/Javier_Solana_0002.jpg,../Data/lfw_crop/Anthony_Hopkins/Anthony_Hopkins_0001.jpg,No,1.0902,0,No,No,-1.0902
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0053.jpg,../Data/lfw_crop/Graciano_Rocchigiani/Graciano_Rocchigiani_0001.jpg,No,1.5943,0,No,No,-1.5943
../Data/lfw_crop/Angelina_Jolie/Angelina_Jolie_0011.jpg,../Data/lfw_crop/Julia_Tymoshenko/Julia_Tymoshenko_0002.jpg,No,1.4593,0,No,No,-1.4593
../Data/lfw_crop/Wen_Jiabao/Wen_Jiabao_0009.jpg,../Data/lfw_crop/Gene_Robinson/Gene_Robinson_0002.jpg,No,1.205,0,No,No,-1.205
../Data/lfw_crop/John_Snow/John_Snow_0002.jpg,../Data/lfw_crop/Lynn_Abraham/Lynn_Abraham_0002.jpg,No,0.4539,0,Yes,No,-0.4539
../Data/lfw_crop/Vitali_Klitschko/Vitali_Klitschko_0003.jpg,../Data/lfw_crop/Lennart_Johansson/Lennart_Johansson_0001.jpg,No,1.3691,0,No,No,-1.3691
../Data/lfw_crop/Liza_Minnelli/Liza_Minnelli_0002.jpg,../Data/lfw_crop/Doug_Collins/Doug_Collins_0002.jpg,No,1.3671,0,No,No,-1.3671
../Data/lfw_crop/Dwayne_Wade/Dwayne_Wade_0001.jpg,../Data/lfw_crop/Martin_Boryczewski/Martin_Boryczewski_0001.jpg,No,1.2853,0,No,No,-1.2853
../Data/lfw_crop/Serena_Williams/Serena_Williams_0041.jpg,../Data/lfw_crop/Percy_Gibson/Percy_Gibson_0001.jpg,No,1.342,0,No,No,-1.342
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0055.jpg,../Data/lfw_crop/Michel_Temer/Michel_Temer_0002.jpg,No,1.3194,0,No,No,-1.3194
../Data/lfw_crop/Brian_Henson/Brian_Henson_0001.jpg,../Data/lfw_crop/Imam_Samudra/Imam_Samudra_0001.jpg,No,1.3283,0,No,No,-1.3283
../Data/lfw_crop/Kevin_Costner/Kevin_Costner_0001.jpg,../Data/lfw_crop/Enos_Slaughter/Enos_Slaughter_0001.jpg,No,1.2389,0,No,No,-1.2389
../Data/lfw_crop/Saddam_Hussein/Saddam_Hussein_0021.jpg,../Data/lfw_crop/Cindy_Zagorski/Cindy_Zagorski_0001.jpg,No,1.028,0,Yes,No,-1.028
../Data/lfw_crop/Christian_Patino/Christian_Patino_0001.jpg,../Data/lfw_crop/McGuire_Gibson/McGuire_Gibson_0001.jpg,No,1.3856,0,No,No,-1.3856
../Data/lfw_crop/Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_0006.jpg,../Data/lfw_crop/Thomas_Rupprath/Thomas_Rupprath_0003.jpg,No,1.3837,0,No,No,-1.3837
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0011.jpg,../Data/lfw_crop/Halle_Berry/Halle_Berry_0003.jpg,No,1.4298,0,No,No,-1.4298
../Data/lfw_crop/Tom_Daschle/Tom_Daschle_0025.jpg,../Data/lfw_crop/James_Dingemans/James_Dingemans_0001.jpg,No,1.1626,0,No,No,-1.1626
../Data/lfw_crop/Patrick_McEnroe/Patrick_McEnroe_0002.jpg,../Data/lfw_crop/Hamad_Bin_Isa_al-Khalifa/Hamad_Bin_Isa_al-Khalifa_0001.jpg,No,1.2467,0,No,No,-1.2467
../Data/lfw_crop/Rick_Perry/Rick_Perry_0004.jpg,../Data/lfw_crop/Judy_Genshaft/Judy_Genshaft_0002.jpg,No,1.3333,0,No,No,-1.3333
../Data/lfw_crop/Kurt_Warner/Kurt_Warner_0002.jpg,../Data/lfw_crop/Sam_Torrance/Sam_Torrance_0001.jpg,No,1.2088,0,No,No,-1.2088
../Data/lfw_crop/Tom_Ridge/Tom_Ridge_0032.jpg,../Data/lfw_crop/Richard_Virenque/Richard_Virenque_0002.jpg,No,1.3686,0,No,No,-1.3686
../Data/lfw_crop/Serena_Williams/Serena_Williams_0048.jpg,../Data/lfw_crop/Sandy_Smith/Sandy_Smith_0001.jpg,No,1.2711,0,No,No,-1.2711
../Data/lfw_crop/Clay_Aiken/Clay_Aiken_0005.jpg,../Data/lfw_crop/Ernesto_Zedillo/Ernesto_Zedillo_0002.jpg,No,1.1712,0,No,No,-1.1712
../Data/lfw_crop/Dai_Bachtiar/Dai_Bachtiar_0001.jpg,../Data/lfw_crop/Nila_Ferran/Nila_Ferran_0001.jpg,No,1.4022,0,No,No,-1.4022
../Data/lfw_crop/Jiri_Novak/Jiri_Novak_0002.jpg,../Data/lfw_crop/Jay_Garner/Jay_Garner_0006.jpg,No,1.4366,0,No,No,-1.4366
../Data/lfw_crop/Vitali_Klitschko/Vitali_Klitschko_0002.jpg,../Data/lfw_crop/Richard_Dreyfuss/Richard_Dreyfuss_0001.jpg,No,1.3058,0,No,No,-1.3058
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0053.jpg,../Data/lfw_crop/Richard_Virenque/Richard_Virenque_0002.jpg,No,1.5059,0,No,No,-1.5059
../Data/lfw_crop/Serena_Williams/Serena_Williams_0039.jpg,../Data/lfw_crop/Ken_Kutaragi/Ken_Kutaragi_0001.jpg,No,1.2458,0,No,No,-1.2458
../Data/lfw_crop/Michelle_Kwan/Michelle_Kwan_0002.jpg,../Data/lfw_crop/Antony_Leung/Antony_Leung_0002.jpg,No,1.296,0,No,No,-1.296
../Data/lfw_crop/Robert_Zoellick/Robert_Zoellick_0005.jpg,../Data/lfw_crop/Derek_Lowe/Derek_Lowe_0001.jpg,No,1.1773,0,No,No,-1.1773
../Data/lfw_crop/George_Voinovich/George_Voinovich_0003.jpg,../Data/lfw_crop/Pieter_Bouw/Pieter_Bouw_0001.jpg,No,1.0732,0,No,No,-1.0732
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0007.jpg,../Data/lfw_crop/Carla_Gugino/Carla_Gugino_0001.jpg,No,1.03,0,Yes,No,-1.03
../Data/lfw_crop/Celine_Dion/Celine_Dion_0008.jpg,../Data/lfw_crop/Boris_Yeltsin/Boris_Yeltsin_0002.jpg,No,1.2904,0,No,No,-1.2904
../Data/lfw_crop/Dionyssis_Georgiadis/Dionyssis_Georgiadis_0001.jpg,../Data/lfw_crop/Kieran_Culkin/Kieran_Culkin_0001.jpg,No,1.317,0,No,No,-1.317
../Data/lfw_crop/Barbara_Walters/Barbara_Walters_0002.jpg,../Data/lfw_crop/Momcilo_Perisic/Momcilo_Perisic_0001.jpg,No,1.3574,0,No,No,-1.3574
../Data/lfw_crop/Carlos_Quintanilla_Schmidt/Carlos_Quintanilla_Schmidt_0001.jpg,../Data/lfw_crop/John_Goold/John_Goold_0001.jpg,No,1.1401,0,No,No,-1.1401
../Data/lfw_crop/John_Warner/John_Warner_0004.jpg,../Data/lfw_crop/Lennox_Lewis/Lennox_Lewis_0001.jpg,No,1.3038,0,No,No,-1.3038
../Data/lfw_crop/Alan_Greenspan/Alan_Greenspan_0004.jpg,../Data/lfw_crop/Casey_Mears/Casey_Mears_0001.jpg,No,1.3776,0,No,No,-1.3776
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0010.jpg,../Data/lfw_crop/Mike_Richter/Mike_Richter_0001.jpg,No,1.325,0,No,No,-1.325
../Data/lfw_crop/Hugo_Chavez/Hugo_Chavez_0005.jpg,../Data/lfw_crop/Aleksander_Voloshin/Aleksander_Voloshin_0001.jpg,No,1.1096,0,No,No,-1.1096
../Data/lfw_crop/Billy_Joel/Billy_Joel_0001.jpg,../Data/lfw_crop/Michael_Smith_Foster/Michael_Smith_Foster_0001.jpg,No,1.1671,0,No,No,-1.1671
../Data/lfw_crop/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,../Data/lfw_crop/Jessica_Lange/Jessica_Lange_0001.jpg,No,1.4514,0,No,No,-1.4514
../Data/lfw_crop/Abdel_Nasser_Assidi/Abdel_Nasser_Assidi_0002.jpg,../Data/lfw_crop/Steve_Zahn/Steve_Zahn_0001.jpg,No,1.3608,0,No,No,-1.3608
../Data/lfw_crop/Mike_Myers/Mike_Myers_0005.jpg,../Data/lfw_crop/Ari_Bousbib/Ari_Bousbib_0001.jpg,No,1.1521,0,No,No,-1.1521
../Data/lfw_crop/Alec_Baldwin/Alec_Baldwin_0004.jpg,../Data/lfw_crop/Chen_Liang_Yu/Chen_Liang_Yu_0002.jpg,No,1.445,0,No,No,-1.445
../Data/lfw_crop/Colin_Farrell/Colin_Farrell_0006.jpg,../Data/lfw_crop/Kevin_James/Kevin_James_0001.jpg,No,1.197,0,No,No,-1.197
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0033.jpg,../Data/lfw_crop/Earl_Counter/Earl_Counter_0001.jpg,No,1.4906,0,No,No,-1.4906
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0004.jpg,../Data/lfw_crop/John_Negroponte/John_Negroponte_0017.jpg,No,1.3511,0,No,No,-1.3511
../Data/lfw_crop/John_Negroponte/John_Negroponte_0024.jpg,../Data/lfw_crop/Guy_Hemmings/Guy_Hemmings_0001.jpg,No,1.2256,0,No,No,-1.2256
../Data/lfw_crop/Antonio_Trillanes/Antonio_Trillanes_0001.jpg,../Data/lfw_crop/Terunobu_Maeda/Terunobu_Maeda_0001.jpg,No,1.2619,0,No,No,-1.2619
../Data/lfw_crop/Serena_Williams/Serena_Williams_0022.jpg,../Data/lfw_crop/Robert_Horan/Robert_Horan_0002.jpg,No,1.1927,0,No,No,-1.1927
../Data/lfw_crop/Mark_Wahlberg/Mark_Wahlberg_0001.jpg,../Data/lfw_crop/Mario_Jardel/Mario_Jardel_0001.jpg,No,1.2829,0,No,No,-1.2829
../Data/lfw_crop/Nestor_Kirchner/Nestor_Kirchner_0023.jpg,../Data/lfw_crop/Boutros_Boutros_Ghali/Boutros_Boutros_Ghali_0001.jpg,No,0.883,0,Yes,No,-0.883
../Data/lfw_crop/Gustavo_Terrazas/Gustavo_Terrazas_0001.jpg,../Data/lfw_crop/Pete_Beaudrault/Pete_Beaudrault_0001.jpg,No,1.3074,0,No,No,-1.3074
../Data/lfw_crop/John_Bolton/John_Bolton_0012.jpg,../Data/lfw_crop/Vojislav_Seselj/Vojislav_Seselj_0001.jpg,No,0.9275,0,Yes,No,-0.9275
../Data/lfw_crop/Tom_Daschle/Tom_Daschle_0011.jpg,../Data/lfw_crop/Faisal_Iqbal/Faisal_Iqbal_0001.jpg,No,1.3563,0,No,No,-1.3563
../Data/lfw_crop/Rebekah_Chantay_Revels/Rebekah_Chantay_Revels_0002.jpg,../Data/lfw_crop/Chen_Liang_Yu/Chen_Liang_Yu_0001.jpg,No,1.4923,0,No,No,-1.4923
../Data/lfw_crop/Angela_Bassett/Angela_Bassett_0003.jpg,../Data/lfw_crop/Nong_Duc_Manh/Nong_Duc_Manh_0001.jpg,No,1.5302,0,No,No,-1.5302
../Data/lfw_crop/Carlos_Moya/Carlos_Moya_0011.jpg,../Data/lfw_crop/Nicholas_Tse/Nicholas_Tse_0001.jpg,No,1.3473,0,No,No,-1.3473
../Data/lfw_crop/Taufik_Hidayat/Taufik_Hidayat_0003.jpg,../Data/lfw_crop/Stefano_Accorsi/Stefano_Accorsi_0001.jpg,No,1.4356,0,No,No,-1.4356
../Data/lfw_crop/Serena_Williams/Serena_Williams_0052.jpg,../Data/lfw_crop/Norah_Jones/Norah_Jones_0001.jpg,No,1.3269,0,No,No,-1.3269
../Data/lfw_crop/Javier_Solana/Javier_Solana_0001.jpg,../Data/lfw_crop/Habib_Rizieq/Habib_Rizieq_0001.jpg,No,1.4874,0,No,No,-1.4874
../Data/lfw_crop/Fran_Drescher/Fran_Drescher_0001.jpg,../Data/lfw_crop/Kiki_Vandeweghe/Kiki_Vandeweghe_0001.jpg,No,1.3664,0,No,No,-1.3664
../Data/lfw_crop/Gene_Robinson/Gene_Robinson_0005.jpg,../Data/lfw_crop/Vernon_Forrest/Vernon_Forrest_0001.jpg,No,1.3596,0,No,No,-1.3596
../Data/lfw_crop/Antonio_Catania/Antonio_Catania_0001.jpg,../Data/lfw_crop/Tatiana_Shchegoleva/Tatiana_Shchegoleva_0001.jpg,No,1.5092,0,No,No,-1.5092
../Data/lfw_crop/Ray_Allen/Ray_Allen_0001.jpg,../Data/lfw_crop/David_Caraway/David_Caraway_0001.jpg,No,1.2027,0,No,No,-1.2027
../Data/lfw_crop/Angela_Bassett/Angela_Bassett_0006.jpg,../Data/lfw_crop/Rick_Bragg/Rick_Bragg_0001.jpg,No,1.4144,0,No,No,-1.4144
../Data/lfw_crop/Vicki_Zhao_Wei/Vicki_Zhao_Wei_0001.jpg,../Data/lfw_crop/Joan_Dangerfield/Joan_Dangerfield_0001.jpg,No,0.6331,0,Yes,No,-0.6331
../Data/lfw_crop/Charlie_Coles/Charlie_Coles_0001.jpg,../Data/lfw_crop/Patrick_Bourrat/Patrick_Bourrat_0001.jpg,No,1.5356,0,No,No,-1.5356
../Data/lfw_crop/Bianca_Jagger/Bianca_Jagger_0001.jpg,../Data/lfw_crop/Lyudmila_Putin/Lyudmila_Putin_0001.jpg,No,1.3878,0,No,No,-1.3878
../Data/lfw_crop/Jennifer_Capriati/Jennifer_Capriati_0039.jpg,../Data/lfw_crop/Ricardo_Maduro/Ricardo_Maduro_0001.jpg,No,1.3724,0,No,No,-1.3724
